n,x,y,val,dP,lab,xT,yT
470,NaN,NaN,4,NaN,NaN,NaN,NaN
471,NaN,NaN,4,NaN,NaN,NaN,NaN
472,NaN,NaN,4,NaN,NaN,NaN,NaN
473,NaN,NaN,4,NaN,NaN,NaN,NaN
474,NaN,NaN,4,NaN,NaN,NaN,NaN
475,NaN,NaN,4,NaN,NaN,NaN,NaN
476,NaN,NaN,4,NaN,NaN,NaN,NaN
477,NaN,NaN,4,NaN,NaN,NaN,NaN
478,NaN,NaN,4,NaN,NaN,NaN,NaN
479,NaN,NaN,4,NaN,NaN,NaN,NaN
480,NaN,NaN,4,NaN,NaN,NaN,NaN
481,NaN,NaN,4,NaN,NaN,NaN,NaN
482,NaN,NaN,4,NaN,NaN,NaN,NaN
483,NaN,NaN,4,NaN,NaN,NaN,NaN
484,NaN,NaN,4,NaN,NaN,NaN,NaN
485,NaN,NaN,4,NaN,NaN,NaN,NaN
486,NaN,NaN,4,NaN,NaN,NaN,NaN
487,NaN,NaN,4,NaN,NaN,NaN,NaN
488,NaN,NaN,4,NaN,NaN,NaN,NaN
489,NaN,NaN,4,NaN,NaN,NaN,NaN
490,NaN,NaN,4,NaN,NaN,NaN,NaN
491,NaN,NaN,4,NaN,NaN,NaN,NaN
492,NaN,NaN,4,NaN,NaN,NaN,NaN
493,NaN,NaN,4,NaN,NaN,NaN,NaN
494,NaN,NaN,4,NaN,NaN,NaN,NaN
495,NaN,NaN,4,NaN,NaN,NaN,NaN
496,NaN,NaN,4,NaN,NaN,NaN,NaN
497,NaN,NaN,4,NaN,NaN,NaN,NaN
498,NaN,NaN,4,NaN,NaN,NaN,NaN
499,NaN,NaN,4,NaN,NaN,NaN,NaN
500,NaN,NaN,4,NaN,NaN,NaN,NaN
501,NaN,NaN,4,NaN,NaN,NaN,NaN
502,NaN,NaN,4,NaN,NaN,NaN,NaN
503,NaN,NaN,4,NaN,NaN,NaN,NaN
504,NaN,NaN,4,NaN,NaN,NaN,NaN
505,NaN,NaN,4,NaN,NaN,NaN,NaN
506,NaN,NaN,4,NaN,NaN,NaN,NaN
507,NaN,NaN,4,NaN,NaN,NaN,NaN
508,NaN,NaN,4,NaN,NaN,NaN,NaN
509,NaN,NaN,4,NaN,NaN,NaN,NaN
510,NaN,NaN,4,NaN,NaN,NaN,NaN
511,NaN,NaN,4,NaN,NaN,NaN,NaN
512,NaN,NaN,4,NaN,NaN,NaN,NaN
513,NaN,NaN,4,NaN,NaN,NaN,NaN
514,NaN,NaN,4,NaN,NaN,NaN,NaN
515,NaN,NaN,4,NaN,NaN,NaN,NaN
516,NaN,NaN,4,NaN,NaN,NaN,NaN
517,NaN,NaN,4,NaN,NaN,NaN,NaN
518,NaN,NaN,4,NaN,NaN,NaN,NaN
519,NaN,NaN,4,NaN,NaN,NaN,NaN
520,NaN,NaN,4,NaN,NaN,NaN,NaN
521,NaN,NaN,4,NaN,NaN,NaN,NaN
522,NaN,NaN,4,NaN,NaN,NaN,NaN
523,NaN,NaN,4,NaN,NaN,NaN,NaN
524,NaN,NaN,4,NaN,NaN,NaN,NaN
525,NaN,NaN,4,NaN,NaN,NaN,NaN
526,NaN,NaN,4,NaN,NaN,NaN,NaN
527,NaN,NaN,4,NaN,NaN,NaN,NaN
528,NaN,NaN,4,NaN,NaN,NaN,NaN
529,NaN,NaN,4,NaN,NaN,NaN,NaN
530,NaN,NaN,4,NaN,NaN,NaN,NaN
531,NaN,NaN,4,NaN,NaN,NaN,NaN
532,NaN,NaN,4,NaN,NaN,NaN,NaN
533,NaN,NaN,4,NaN,NaN,NaN,NaN
534,NaN,NaN,4,NaN,NaN,NaN,NaN
535,NaN,NaN,4,NaN,NaN,NaN,NaN
536,NaN,NaN,4,NaN,NaN,NaN,NaN
537,NaN,NaN,4,NaN,NaN,NaN,NaN
538,NaN,NaN,4,NaN,NaN,NaN,NaN
539,NaN,NaN,4,NaN,NaN,NaN,NaN
540,NaN,NaN,4,NaN,NaN,NaN,NaN
541,NaN,NaN,4,NaN,NaN,NaN,NaN
542,NaN,NaN,4,NaN,NaN,NaN,NaN
543,NaN,NaN,4,NaN,NaN,NaN,NaN
544,NaN,NaN,4,NaN,NaN,NaN,NaN
545,NaN,NaN,4,NaN,NaN,NaN,NaN
546,NaN,NaN,4,NaN,NaN,NaN,NaN
547,NaN,NaN,4,NaN,NaN,NaN,NaN
548,NaN,NaN,4,NaN,NaN,NaN,NaN
549,NaN,NaN,4,NaN,NaN,NaN,NaN
550,NaN,NaN,4,NaN,NaN,NaN,NaN
551,NaN,NaN,4,NaN,NaN,NaN,NaN
552,NaN,NaN,4,NaN,NaN,NaN,NaN
553,NaN,NaN,4,NaN,NaN,NaN,NaN
554,NaN,NaN,4,NaN,NaN,NaN,NaN
555,NaN,NaN,4,NaN,NaN,NaN,NaN
556,NaN,NaN,4,NaN,NaN,NaN,NaN
557,NaN,NaN,4,NaN,NaN,NaN,NaN
558,NaN,NaN,4,NaN,NaN,NaN,NaN
559,-40.329333,15.23384,0,160,NaN,NaN,NaN
560,-40.329333,15.23384,0,160,NaN,NaN,NaN
561,-40.329333,15.23384,0,160,NaN,NaN,NaN
562,-40.329333,15.23384,0,160,NaN,NaN,NaN
563,-40.329333,15.23384,0,160,NaN,NaN,NaN
564,NaN,NaN,4,NaN,NaN,NaN,NaN
565,NaN,NaN,4,NaN,NaN,NaN,NaN
566,NaN,NaN,4,NaN,NaN,NaN,NaN
567,NaN,NaN,4,NaN,NaN,NaN,NaN
568,NaN,NaN,4,NaN,NaN,NaN,NaN
569,NaN,NaN,4,NaN,NaN,NaN,NaN
570,NaN,NaN,4,NaN,NaN,NaN,NaN
571,NaN,NaN,4,NaN,NaN,NaN,NaN
572,NaN,NaN,4,NaN,NaN,NaN,NaN
573,NaN,NaN,4,NaN,NaN,NaN,NaN
574,NaN,NaN,4,NaN,NaN,NaN,NaN
575,NaN,NaN,4,NaN,NaN,NaN,NaN
576,NaN,NaN,4,NaN,NaN,NaN,NaN
577,NaN,NaN,4,NaN,NaN,NaN,NaN
578,NaN,NaN,4,NaN,NaN,NaN,NaN
579,1.900964,-1.589974,0,3218,NaN,NaN,NaN
580,1.900964,-1.589974,0,3218,NaN,NaN,NaN
581,1.895092,-1.595862,0,3217,NaN,NaN,NaN
582,1.88922,-1.601751,0,3217,NaN,NaN,NaN
583,1.880412,-1.60764,0,3217,NaN,NaN,NaN
584,1.877476,-1.601751,0,3217,NaN,NaN,NaN
585,1.868668,-1.592918,0,3217,NaN,NaN,NaN
586,1.862796,-2.002096,0,3192,NaN,NaN,NaN
587,1.795263,-2.484602,0,3162,NaN,NaN,NaN
588,1.733598,-2.966755,0,3129,NaN,NaN,NaN
589,1.654309,-3.096045,0,3117,NaN,NaN,NaN
590,1.572077,-3.380956,0,3093,NaN,NaN,NaN
591,1.489838,-3.671569,0,3072,NaN,NaN,NaN
592,1.419343,-3.953196,0,3055,NaN,NaN,NaN
593,1.416405,-4.008912,0,3054,NaN,NaN,NaN
594,1.416405,-4.055825,0,3054,NaN,NaN,NaN
595,1.416405,-4.108596,0,3052,NaN,NaN,NaN
596,1.416405,-4.164291,0,3051,NaN,NaN,NaN
597,1.416405,-4.219978,0,3049,NaN,NaN,NaN
598,1.413468,-4.246353,0,3049,NaN,NaN,NaN
599,1.404656,-4.269796,0,3049,NaN,NaN,NaN
600,1.398781,-4.275657,0,3048,NaN,NaN,NaN
601,1.395843,-4.261005,0,3046,NaN,NaN,NaN
602,1.395843,-4.246353,0,3042,NaN,NaN,NaN
603,1.392906,-4.252214,0,3042,NaN,NaN,NaN
604,1.389968,-4.258075,0,3041,NaN,NaN,NaN
605,1.378218,-4.261005,0,3043,NaN,NaN,NaN
606,1.360593,-4.261005,0,3046,NaN,NaN,NaN
607,1.34003,-4.252214,0,3047,NaN,NaN,NaN
608,1.32828,-4.240492,0,3048,NaN,NaN,NaN
609,1.325342,-4.2317,0,3048,NaN,NaN,NaN
610,1.319467,-4.2317,0,3049,NaN,NaN,NaN
611,1.319467,-4.22877,0,3050,NaN,NaN,NaN
612,1.316529,-4.222908,0,3051,NaN,NaN,NaN
613,1.316529,-4.211185,0,3051,NaN,NaN,NaN
614,1.313592,-4.199462,0,3047,NaN,NaN,NaN
615,1.310654,-4.184808,0,3044,NaN,NaN,NaN
616,1.307716,-4.173084,0,3041,NaN,NaN,NaN
617,1.310654,-4.164291,0,3044,NaN,NaN,NaN
618,1.32828,-4.167222,0,3048,NaN,NaN,NaN
619,1.345906,-4.173084,0,3051,NaN,NaN,NaN
620,1.357656,-4.167222,0,3050,NaN,NaN,NaN
621,1.354718,-4.158428,0,3049,NaN,NaN,NaN
622,1.348843,-4.143772,0,3047,NaN,NaN,NaN
623,1.34003,-4.13791,0,3046,NaN,NaN,NaN
624,1.331218,-4.140841,0,3046,NaN,NaN,NaN
625,1.319467,-4.152566,0,3044,NaN,NaN,NaN
626,1.293028,-4.16136,0,3042,NaN,NaN,NaN
627,1.260713,-4.164291,0,3045,NaN,NaN,NaN
628,1.231335,-4.164291,0,3049,NaN,NaN,NaN
629,1.23721,-4.176015,0,3051,NaN,NaN,NaN
630,1.248962,-4.202393,0,3049,NaN,NaN,NaN
631,1.260713,-4.225839,0,3046,NaN,NaN,NaN
632,1.260713,-4.240492,0,3045,NaN,NaN,NaN
633,1.260713,-4.240492,0,3043,NaN,NaN,NaN
634,1.263651,-4.237561,0,3040,NaN,NaN,NaN
635,1.272464,-4.234631,0,3037,NaN,NaN,NaN
636,1.281277,-4.234631,0,3035,NaN,NaN,NaN
637,1.287153,-4.237561,0,3035,NaN,NaN,NaN
638,1.281277,-4.246353,0,3035,NaN,NaN,NaN
639,1.272464,-4.246353,0,3036,NaN,NaN,NaN
640,1.269526,-4.246353,0,3035,NaN,NaN,NaN
641,1.272464,-4.234631,0,3034,NaN,NaN,NaN
642,1.275402,-4.225839,0,3034,NaN,NaN,NaN
643,1.278339,-4.217047,0,3035,NaN,NaN,NaN
644,1.284215,-4.222908,0,3037,NaN,NaN,NaN
645,1.287153,-4.22877,0,3036,NaN,NaN,NaN
646,1.29009,-4.222908,0,3034,NaN,NaN,NaN
647,1.293028,-4.217047,0,3032,NaN,NaN,NaN
648,1.298903,-4.211185,0,3030,NaN,NaN,NaN
649,1.307716,-4.208255,0,3030,NaN,NaN,NaN
650,1.316529,-4.199462,0,3029,NaN,NaN,NaN
651,1.322405,-4.205324,0,3027,NaN,NaN,NaN
652,1.322405,-4.214116,0,3022,NaN,NaN,NaN
653,1.322405,-4.219978,0,3019,NaN,NaN,NaN
654,1.325342,-4.214116,0,3016,NaN,NaN,NaN
655,1.32828,-4.208255,0,3016,NaN,NaN,NaN
656,1.331218,-4.193601,0,3017,NaN,NaN,NaN
657,1.331218,-4.167222,0,3016,NaN,NaN,NaN
658,1.331218,-4.140841,0,3015,NaN,NaN,NaN
659,1.337093,-4.126184,0,3014,NaN,NaN,NaN
660,1.342968,-4.11739,0,3014,NaN,NaN,NaN
661,1.351781,-4.102733,0,3013,NaN,NaN,NaN
662,1.360593,-4.085143,0,3013,NaN,NaN,NaN
663,1.366468,-4.070484,0,3014,NaN,NaN,NaN
664,1.366468,-4.070484,0,3014,NaN,NaN,NaN
665,1.366468,-4.082211,0,3013,NaN,NaN,NaN
666,1.369406,-4.091006,0,3012,NaN,NaN,NaN
667,1.372343,-4.093938,0,3011,NaN,NaN,NaN
668,1.372343,-4.091006,0,3010,NaN,NaN,NaN
669,1.372343,-4.099801,0,3011,NaN,NaN,NaN
670,1.375281,-4.111527,0,3012,NaN,NaN,NaN
671,1.381156,-4.102733,0,3012,NaN,NaN,NaN
672,1.381156,-4.085143,0,3012,NaN,NaN,NaN
673,1.375281,-4.067552,0,3010,NaN,NaN,NaN
674,1.366468,-4.067552,0,3010,NaN,NaN,NaN
675,1.360593,-4.070484,0,3009,NaN,NaN,NaN
676,1.357656,-4.073416,0,3008,NaN,NaN,NaN
677,1.357656,-4.085143,0,3007,NaN,NaN,NaN
678,1.360593,-4.09687,0,3007,NaN,NaN,NaN
679,1.366468,-4.108596,0,3007,NaN,NaN,NaN
680,1.369406,-4.114459,0,3008,NaN,NaN,NaN
681,1.369406,-4.111527,0,3008,NaN,NaN,NaN
682,1.369406,-4.108596,0,3007,NaN,NaN,NaN
683,1.369406,-4.108596,0,3006,NaN,NaN,NaN
684,1.372343,-4.108596,0,3005,NaN,NaN,NaN
685,1.378218,-4.108596,0,3003,NaN,NaN,NaN
686,1.381156,-4.11739,0,3001,NaN,NaN,NaN
687,1.381156,-4.123253,0,2999,NaN,NaN,NaN
688,1.369406,-4.129116,0,2999,NaN,NaN,NaN
689,1.354718,-4.123253,0,3000,NaN,NaN,NaN
690,1.354718,-4.11739,0,3001,NaN,NaN,NaN
691,1.360593,-4.129116,0,3001,NaN,NaN,NaN
692,1.372343,-4.140841,0,3001,NaN,NaN,NaN
693,1.375281,-4.152566,0,3001,NaN,NaN,NaN
694,1.372343,-4.155497,0,3002,NaN,NaN,NaN
695,1.366468,-4.152566,0,2999,NaN,NaN,NaN
696,1.354718,-4.146704,0,2996,NaN,NaN,NaN
697,1.345906,-4.13791,0,2992,NaN,NaN,NaN
698,1.351781,-4.129116,0,2991,NaN,NaN,NaN
699,1.357656,-4.126184,0,2991,NaN,NaN,NaN
700,1.366468,-4.123253,0,2989,NaN,NaN,NaN
701,1.366468,-4.11739,0,2987,NaN,NaN,NaN
702,1.366468,-4.105664,0,2985,NaN,NaN,NaN
703,1.360593,-4.099801,0,2983,NaN,NaN,NaN
704,1.351781,-4.09687,0,2982,NaN,NaN,NaN
705,1.337093,-4.09687,0,2984,NaN,NaN,NaN
706,1.322405,-4.093938,0,2986,NaN,NaN,NaN
707,1.316529,-4.093938,0,2988,NaN,NaN,NaN
708,1.316529,-4.09687,0,2987,NaN,NaN,NaN
709,1.322405,-4.09687,0,2986,NaN,NaN,NaN
710,1.322405,-4.085143,0,2985,NaN,NaN,NaN
711,1.322405,-4.076348,0,2985,NaN,NaN,NaN
712,1.325342,-4.064621,0,2985,NaN,NaN,NaN
713,1.345906,-4.073416,0,2984,NaN,NaN,NaN
714,1.366468,-4.082211,0,2980,NaN,NaN,NaN
715,1.389968,-4.082211,0,2977,NaN,NaN,NaN
716,1.392906,-4.085143,0,2977,NaN,NaN,NaN
717,1.398781,-4.085143,0,2979,NaN,NaN,NaN
718,1.398781,-4.102733,0,2981,NaN,NaN,NaN
719,1.398781,-4.108596,0,2980,NaN,NaN,NaN
720,1.398781,-4.102733,0,2979,NaN,NaN,NaN
721,1.398781,-4.088075,0,2979,NaN,NaN,NaN
722,1.407593,-4.082211,0,2979,NaN,NaN,NaN
723,1.436967,-4.091006,0,2977,NaN,NaN,NaN
724,1.46634,-4.088075,0,2976,NaN,NaN,NaN
725,1.483964,-4.07928,0,2975,NaN,NaN,NaN
726,1.481026,-4.07928,0,2975,NaN,NaN,NaN
727,1.469277,-4.085143,0,2975,NaN,NaN,NaN
728,1.46634,-4.088075,0,2975,NaN,NaN,NaN
729,1.460466,-4.07928,0,2974,NaN,NaN,NaN
730,1.472215,-4.067552,0,2972,NaN,NaN,NaN
731,1.475152,-4.058757,0,2969,NaN,NaN,NaN
732,1.481026,-4.049961,0,2967,NaN,NaN,NaN
733,1.478089,-4.041165,0,2965,NaN,NaN,NaN
734,1.486901,-4.029437,0,2962,NaN,NaN,NaN
735,1.492775,-4.014776,0,2960,NaN,NaN,NaN
736,1.495712,-4.011844,0,2958,NaN,NaN,NaN
737,1.492775,-4.011844,0,2958,NaN,NaN,NaN
738,1.475152,-4.014776,0,2957,NaN,NaN,NaN
739,1.457528,-4.017709,0,2956,NaN,NaN,NaN
740,1.401718,-4.011844,0,2956,NaN,NaN,NaN
741,1.331218,-3.99425,0,2956,NaN,NaN,NaN
742,1.228397,-3.967859,0,2956,NaN,NaN,NaN
743,1.125568,-3.891606,0,2958,NaN,NaN,NaN
744,0.99335,-3.806538,0,2960,NaN,NaN,NaN
745,0.846428,-3.630484,0,2961,NaN,NaN,NaN
746,0.684801,-3.477847,0,2961,NaN,NaN,NaN
747,0.537858,-3.272298,0,2961,NaN,NaN,NaN
748,0.38209,-3.107797,0,2956,NaN,NaN,NaN
749,0.252769,-2.896221,0,2952,NaN,NaN,NaN
750,0.123446,-2.722787,0,2948,NaN,NaN,NaN
751,0.049966,-2.549303,0,2943,NaN,NaN,NaN
752,-0.011757,-2.387539,0,2938,NaN,NaN,NaN
753,-0.029392,-2.196313,0,2934,NaN,NaN,NaN
754,-0.044088,-2.063898,0,2931,NaN,NaN,NaN
755,-0.064662,-1.94029,0,2927,NaN,NaN,NaN
756,-0.082298,-1.83727,0,2923,NaN,NaN,NaN
757,-0.099933,-1.722462,0,2919,NaN,NaN,NaN
758,-0.096993,-1.666525,0,2916,NaN,NaN,NaN
759,-0.096993,-1.640027,0,2915,NaN,NaN,NaN
760,-0.102872,-1.62825,0,2915,NaN,NaN,NaN
761,-0.111689,-1.601751,0,2912,NaN,NaN,NaN
762,-0.14402,-1.56053,0,2910,NaN,NaN,NaN
763,-0.188108,-1.519306,0,2907,NaN,NaN,NaN
764,-0.232195,-1.48986,0,2909,NaN,NaN,NaN
765,-0.252769,-1.481026,0,2912,NaN,NaN,NaN
766,-0.243952,-1.472192,0,2910,NaN,NaN,NaN
767,-0.226317,-1.463358,0,2906,NaN,NaN,NaN
768,-0.208682,-1.460414,0,2903,NaN,NaN,NaN
769,-0.211621,-1.460414,0,2903,NaN,NaN,NaN
770,-0.188108,-1.457469,0,2903,NaN,NaN,NaN
771,-0.152838,-1.466303,0,2903,NaN,NaN,NaN
772,-0.10875,-1.475137,0,2903,NaN,NaN,NaN
773,-0.085237,-1.501639,0,2903,NaN,NaN,NaN
774,-0.061723,-1.539918,0,2903,NaN,NaN,NaN
775,-0.044088,-1.589974,0,2898,NaN,NaN,NaN
776,-0.026453,-1.637083,0,2892,NaN,NaN,NaN
777,-0.008818,-1.666525,0,2886,NaN,NaN,NaN
778,0.011757,-1.684189,0,2886,NaN,NaN,NaN
779,0.005878,-1.710686,0,2888,NaN,NaN,NaN
780,-0.029392,-1.740125,0,2890,NaN,NaN,NaN
781,-0.061723,-1.769564,0,2892,NaN,NaN,NaN
782,-0.07348,-1.781339,0,2892,NaN,NaN,NaN
783,-0.07348,-1.778396,0,2891,NaN,NaN,NaN
784,-0.076419,-1.763677,0,2891,NaN,NaN,NaN
785,-0.079358,-1.734238,0,2889,NaN,NaN,NaN
786,-0.085237,-1.71363,0,2886,NaN,NaN,NaN
787,-0.07348,-1.701854,0,2885,NaN,NaN,NaN
788,-0.061723,-1.69891,0,2886,NaN,NaN,NaN
789,-0.047027,-1.695966,0,2887,NaN,NaN,NaN
790,-0.047027,-1.693022,0,2887,NaN,NaN,NaN
791,-0.041149,-1.693022,0,2887,NaN,NaN,NaN
792,-0.03527,-1.693022,0,2887,NaN,NaN,NaN
793,-0.026453,-1.695966,0,2887,NaN,NaN,NaN
794,-0.023514,-1.707742,0,2886,NaN,NaN,NaN
795,-0.03821,-1.719518,0,2884,NaN,NaN,NaN
796,-0.058784,-1.72835,0,2883,NaN,NaN,NaN
797,-0.082298,-1.725406,0,2881,NaN,NaN,NaN
798,-0.085237,-1.722462,0,2878,NaN,NaN,NaN
799,-0.070541,-1.731294,0,2874,NaN,NaN,NaN
800,-0.055845,-1.746013,0,2870,NaN,NaN,NaN
801,-0.041149,-1.760733,0,2870,NaN,NaN,NaN
802,-0.044088,-1.760733,0,2870,NaN,NaN,NaN
803,-0.044088,-1.760733,0,2869,NaN,NaN,NaN
804,-0.044088,-1.763677,0,2869,NaN,NaN,NaN
805,-0.044088,-1.76662,0,2870,NaN,NaN,NaN
806,-0.044088,-1.772508,0,2869,NaN,NaN,NaN
807,-0.03821,-1.775452,0,2868,NaN,NaN,NaN
808,-0.029392,-1.76662,0,2861,NaN,NaN,NaN
809,-0.020574,-1.757789,0,2856,NaN,NaN,NaN
810,-0.014696,-1.746013,0,2848,NaN,NaN,NaN
811,-0.014696,-1.743069,0,2846,NaN,NaN,NaN
812,-0.017635,-1.754845,0,2844,NaN,NaN,NaN
813,-0.011757,-1.769564,0,2845,NaN,NaN,NaN
814,-0.005878,-1.793115,0,2845,NaN,NaN,NaN
815,0,-1.801946,0,2846,NaN,NaN,NaN
816,0.002939,-1.799002,0,2846,NaN,NaN,NaN
817,0.002939,-1.793115,0,2845,NaN,NaN,NaN
818,0.002939,-1.787227,0,2843,NaN,NaN,NaN
819,-0.014696,-1.784283,0,2842,NaN,NaN,NaN
820,-0.029392,-1.772508,0,2839,NaN,NaN,NaN
821,-0.041149,-1.76662,0,2835,NaN,NaN,NaN
822,-0.03821,-1.772508,0,2831,NaN,NaN,NaN
823,-0.03527,-1.775452,0,2830,NaN,NaN,NaN
824,-0.03821,-1.778396,0,2830,NaN,NaN,NaN
825,-0.041149,-1.775452,0,2829,NaN,NaN,NaN
826,-0.041149,-1.775452,0,2827,NaN,NaN,NaN
827,-0.03527,-1.778396,0,2825,NaN,NaN,NaN
828,-0.032331,-1.778396,0,2823,NaN,NaN,NaN
829,-0.032331,-1.778396,0,2822,NaN,NaN,NaN
830,-0.055845,-1.76662,0,2822,NaN,NaN,NaN
831,-0.082298,-1.754845,0,2822,NaN,NaN,NaN
832,-0.105811,-1.751901,0,2821,NaN,NaN,NaN
833,-0.099933,-1.757789,0,2819,NaN,NaN,NaN
834,-0.091115,-1.748957,0,2816,NaN,NaN,NaN
835,-0.088176,-1.737182,0,2813,NaN,NaN,NaN
836,-0.099933,-1.722462,0,2811,NaN,NaN,NaN
837,-0.114629,-1.719518,0,2809,NaN,NaN,NaN
838,-0.126385,-1.707742,0,2806,NaN,NaN,NaN
839,-0.123446,-1.695966,0,2804,NaN,NaN,NaN
840,-0.123446,-1.684189,0,2804,NaN,NaN,NaN
841,-0.123446,-1.684189,0,2804,NaN,NaN,NaN
842,-0.123446,-1.690077,0,2803,NaN,NaN,NaN
843,-0.123446,-1.695966,0,2802,NaN,NaN,NaN
844,-0.126385,-1.704798,0,2800,NaN,NaN,NaN
845,-0.129325,-1.704798,0,2798,NaN,NaN,NaN
846,-0.135203,-1.69891,0,2795,NaN,NaN,NaN
847,-0.149899,-1.71363,0,2793,NaN,NaN,NaN
848,-0.164595,-1.72835,0,2793,NaN,NaN,NaN
849,-0.176351,-1.746013,0,2793,NaN,NaN,NaN
850,-0.18223,-1.743069,0,2792,NaN,NaN,NaN
851,-0.185169,-1.743069,0,2787,NaN,NaN,NaN
852,-0.188108,-1.746013,0,2782,NaN,NaN,NaN
853,-0.191047,-1.76662,0,2778,NaN,NaN,NaN
854,-0.188108,-1.787227,0,2778,NaN,NaN,NaN
855,-0.179291,-1.801946,0,2776,NaN,NaN,NaN
856,-0.179291,-1.796058,0,2774,NaN,NaN,NaN
857,-0.18223,-1.799002,0,2771,NaN,NaN,NaN
858,-0.185169,-1.807833,0,2770,NaN,NaN,NaN
859,-0.185169,-1.819608,0,2769,NaN,NaN,NaN
860,-0.18223,-1.819608,0,2769,NaN,NaN,NaN
861,-0.176351,-1.816664,0,2770,NaN,NaN,NaN
862,-0.170473,-1.810777,0,2770,NaN,NaN,NaN
863,-0.167534,-1.804889,0,2768,NaN,NaN,NaN
864,-0.158716,-1.801946,0,2765,NaN,NaN,NaN
865,-0.152838,-1.793115,0,2762,NaN,NaN,NaN
866,-0.14696,-1.778396,0,2759,NaN,NaN,NaN
867,-0.14696,-1.775452,0,2756,NaN,NaN,NaN
868,-0.14402,-1.781339,0,2753,NaN,NaN,NaN
869,-0.141081,-1.793115,0,2752,NaN,NaN,NaN
870,-0.138142,-1.799002,0,2750,NaN,NaN,NaN
871,-0.135203,-1.801946,0,2750,NaN,NaN,NaN
872,-0.138142,-1.796058,0,2751,NaN,NaN,NaN
873,-0.138142,-1.787227,0,2749,NaN,NaN,NaN
874,-0.138142,-1.772508,0,2745,NaN,NaN,NaN
875,-0.135203,-1.757789,0,2741,NaN,NaN,NaN
876,-0.135203,-1.748957,0,2740,NaN,NaN,NaN
877,-0.132264,-1.757789,0,2742,NaN,NaN,NaN
878,-0.132264,-1.769564,0,2743,NaN,NaN,NaN
879,-0.129325,-1.784283,0,2741,NaN,NaN,NaN
880,-0.126385,-1.781339,0,2740,NaN,NaN,NaN
881,-0.126385,-1.778396,0,2740,NaN,NaN,NaN
882,-0.126385,-1.757789,0,2734,NaN,NaN,NaN
883,-0.123446,-1.743069,0,2729,NaN,NaN,NaN
884,-0.120507,-1.734238,0,2723,NaN,NaN,NaN
885,-0.120507,-1.734238,0,2724,NaN,NaN,NaN
886,-0.120507,-1.731294,0,2723,NaN,NaN,NaN
887,-0.120507,-1.731294,0,2720,NaN,NaN,NaN
888,-0.120507,-1.737182,0,2714,NaN,NaN,NaN
889,-0.120507,-1.743069,0,2708,NaN,NaN,NaN
890,-0.123446,-1.740125,0,2705,NaN,NaN,NaN
891,-0.129325,-1.737182,0,2704,NaN,NaN,NaN
892,-0.132264,-1.740125,0,2704,NaN,NaN,NaN
893,-0.138142,-1.748957,0,2703,NaN,NaN,NaN
894,-0.141081,-1.754845,0,2700,NaN,NaN,NaN
895,-0.14402,-1.757789,0,2698,NaN,NaN,NaN
896,-0.14402,-1.751901,0,2696,NaN,NaN,NaN
897,-0.135203,-1.748957,0,2696,NaN,NaN,NaN
898,-0.117568,-1.746013,0,2693,NaN,NaN,NaN
899,-0.102872,-1.743069,0,2690,NaN,NaN,NaN
900,-0.111689,-1.737182,0,2688,NaN,NaN,NaN
901,-0.126385,-1.734238,0,2684,NaN,NaN,NaN
902,-0.14402,-1.746013,0,2680,NaN,NaN,NaN
903,-0.14402,-1.763677,0,2675,NaN,NaN,NaN
904,-0.14402,-1.778396,0,2675,NaN,NaN,NaN
905,-0.141081,-1.778396,0,2674,NaN,NaN,NaN
906,-0.135203,-1.772508,0,2673,NaN,NaN,NaN
907,-0.132264,-1.757789,0,2672,NaN,NaN,NaN
908,-0.129325,-1.746013,0,2672,NaN,NaN,NaN
909,-0.126385,-1.740125,0,2667,NaN,NaN,NaN
910,-0.123446,-1.743069,0,2661,NaN,NaN,NaN
911,-0.135203,-1.751901,0,2655,NaN,NaN,NaN
912,-0.149899,-1.754845,0,2655,NaN,NaN,NaN
913,-0.164595,-1.763677,0,2657,NaN,NaN,NaN
914,-0.164595,-1.76662,0,2659,NaN,NaN,NaN
915,-0.161656,-1.772508,0,2656,NaN,NaN,NaN
916,-0.158716,-1.769564,0,2653,NaN,NaN,NaN
917,-0.158716,-1.76662,0,2649,NaN,NaN,NaN
918,-0.161656,-1.763677,0,2647,NaN,NaN,NaN
919,-0.164595,-1.763677,0,2646,NaN,NaN,NaN
920,-0.164595,-1.760733,0,2643,NaN,NaN,NaN
921,-0.161656,-1.748957,0,2638,NaN,NaN,NaN
922,-0.158716,-1.743069,0,2633,NaN,NaN,NaN
923,-0.155777,-1.734238,0,2630,NaN,NaN,NaN
924,-0.155777,-1.740125,0,2630,NaN,NaN,NaN
925,-0.155777,-1.740125,0,2630,NaN,NaN,NaN
926,-0.158716,-1.743069,0,2630,NaN,NaN,NaN
927,-0.161656,-1.740125,0,2627,NaN,NaN,NaN
928,-0.161656,-1.731294,0,2623,NaN,NaN,NaN
929,-0.158716,-1.722462,0,2617,NaN,NaN,NaN
930,-0.155777,-1.722462,0,2615,NaN,NaN,NaN
931,-0.149899,-1.722462,0,2613,NaN,NaN,NaN
932,-0.149899,-1.725406,0,2613,NaN,NaN,NaN
933,-0.149899,-1.731294,0,2615,NaN,NaN,NaN
934,-0.158716,-1.737182,0,2618,NaN,NaN,NaN
935,-0.170473,-1.746013,0,2616,NaN,NaN,NaN
936,-0.18223,-1.751901,0,2612,NaN,NaN,NaN
